height,weight,chest_size,waist_size,size
166.08,66.9,L,,M
173.41,72.6,L,M,L
166.91,60.2,L,,M
173.47,75.6,L,M,L
182.78,82.5,L,L,XL
170.91,60.5,,S,M
177.15,75.6,M,M,L
172.45,71.4,L,M,L
174.15,71.9,,,L
177.48,103.2,,L,XXL
178.68,81.3,L,L,XL
176.37,70.5,L,L,L
183.17,100.2,L,L,XXL
183.53,104.2,L,L,XXL
157.59,50.1,S,M,S
158.37,54.3,M,S,S
156.87,53.2,S,S,S
172.7,71.0,L,M,L
169.61,66.8,M,L,M
179.66,92.3,L,L,XL
156.85,51.5,,S,S
179.81,79.6,L,L,XL
175.78,71.4,L,M,L
167.29,63.8,,M,M
179.86,85.8,L,L,XL
166.01,61.3,S,M,M
161.93,49.7,S,M,S
163.08,63.3,M,M,M
177.49,84.0,,,XL
153.78,54.5,S,S,S
173.59,85.6,,L,XL
183.62,86.4,L,L,XL
156.98,51.6,S,S,S
180.33,85.2,L,L,XL
166.51,61.6,L,M,M
159.17,50.3,S,M,S
183.45,84.9,L,L,XL
159.48,51.4,S,M,S
155.07,54.5,M,,S
185.29,79.1,L,L,XL
159.03,52.2,S,,S
157.9,50.3,S,S,S
162.55,55.1,M,S,S
181.35,83.6,L,L,XL
182.95,85.3,L,L,XL
173.86,56.4,M,M,M
177.18,85.4,,L,XL
183.47,88.1,,,XL
168.17,64.3,,L,M
192.86,104.8,L,,XXL
167.13,60.4,L,M,M
168.9,66.9,L,,M
172.73,64.7,L,M,M
175.68,85.8,L,L,XL
168.18,65.4,L,S,M
177.07,70.4,L,M,L
157.78,55.6,M,S,S
175.58,85.0,L,L,XL
169.35,73.3,L,L,L
174.3,70.4,M,,L
191.27,102.0,L,L,XXL
167.79,61.1,M,L,M
181.55,83.3,L,L,XL
186.01,105.4,L,L,XXL
179.59,84.6,L,L,XL
167.22,61.1,L,S,M
167.08,63.3,L,M,M
180.98,87.9,,L,XL
178.67,87.8,,L,XL
157.91,50.4,S,S,S
156.04,53.2,S,,S
166.97,61.6,,,M
166.86,65.6,M,M,M
169.69,59.3,M,M,M
189.84,102.0,L,L,XXL
175.06,69.1,L,L,L
184.06,111.7,L,L,XXL
170.47,59.4,L,M,M
177.26,85.5,L,L,XL
163.75,63.5,S,,M
185.31,104.1,,,XXL
161.36,56.7,S,,S
177.29,69.8,L,L,L
178.1,82.7,,L,XL
180.28,99.3,,L,XXL
171.61,64.0,M,M,M
166.9,60.2,M,M,M
176.41,72.5,L,L,L
184.66,110.2,L,L,XXL
154.29,53.8,S,,S
169.8,59.5,L,,M
159.7,53.0,M,S,S
189.08,102.7,L,L,XXL
161.96,53.3,,S,S
160.81,48.6,M,S,S
169.64,64.3,L,,M
177.2,81.3,,,XL
182.03,83.2,L,L,XL
156.1,54.5,M,S,S
189.02,104.8,L,,XXL
170.15,62.8,M,S,M
156.74,52.4,S,S,S
186.54,87.9,,L,XL
186.41,105.7,,L,XXL
173.2,73.3,L,L,L
179.62,86.1,L,L,XL
163.97,62.8,M,M,M
180.9,78.9,L,L,XL
173.57,71.8,M,L,L
160.4,54.0,S,S,S
177.78,82.6,,L,XL
156.74,52.5,S,S,S
166.21,64.3,M,,M
164.85,61.7,,M,M
178.57,81.8,L,L,XL
160.13,49.6,S,S,S
181.13,87.2,,L,XL
181.3,82.5,L,L,XL
175.3,84.2,L,,XL
178.8,79.9,,L,XL
179.79,101.2,L,L,XXL
166.29,61.9,L,S,M
181.51,79.3,L,L,XL
173.93,70.5,L,M,L
164.73,63.6,M,,M
156.69,53.7,M,,S
183.43,107.7,,L,XXL
156.13,54.1,,S,S
173.97,70.6,M,L,L
165.58,66.6,,M,M
184.13,85.0,L,L,XL
176.45,115.7,,,XXL
172.99,76.2,L,M,L
155.31,50.9,S,,S
185.13,111.0,,L,XXL
181.03,84.1,L,L,XL
160.98,57.7,M,S,S
174.59,71.0,L,,L
179.23,83.9,L,L,XL
159.24,55.6,M,S,S
163.36,60.6,M,M,M
165.07,59.8,M,M,M
176.87,72.6,M,L,L
176.54,87.9,L,,XL
188.34,106.4,L,,XXL
158.93,53.4,,S,S
176.04,77.1,L,L,L
170.79,62.2,M,S,M
162.72,50.4,S,S,S
179.71,69.8,M,L,L
183.9,80.3,L,L,XL
168.6,57.7,M,,M
177.65,72.5,,L,L
155.55,52.7,S,,S
176.03,84.5,L,L,XL
170.69,59.9,M,M,M
161.54,49.0,M,M,S
153.09,49.8,S,S,S
189.75,109.0,,L,XXL
165.09,61.4,M,,M
178.2,66.5,L,,L
167.62,61.7,M,,M
181.98,79.4,L,L,XL
160.68,55.2,S,S,S
160.99,54.5,,S,S
178.49,115.0,L,L,XXL
177.62,87.5,L,,XL
181.83,90.0,L,L,XL
172.02,74.3,M,L,L
165.83,59.4,M,L,M
175.92,77.8,M,L,L
165.54,62.4,M,,M
176.18,71.2,L,L,L
156.24,50.0,,M,S
154.37,50.4,S,M,S
173.14,69.9,L,,L
159.46,50.2,S,S,S
182.0,89.1,L,L,XL
183.68,99.4,L,L,XXL
161.87,50.1,S,S,S
157.14,53.0,,S,S
156.5,56.8,S,S,S
178.65,81.7,L,L,XL
157.28,54.8,,M,S
176.31,70.2,L,,L
178.04,80.1,L,L,XL
166.15,59.8,M,M,M
180.48,91.5,L,L,XL
166.88,56.6,M,,M
165.85,65.1,M,M,M
171.77,68.3,M,M,L
155.73,56.2,,,S
174.9,90.0,,L,XL
179.75,84.7,L,,XL
165.92,62.0,M,S,M
174.72,72.5,M,M,L
154.74,51.8,,S,S
157.88,54.1,,S,S
156.37,52.2,M,S,S
167.41,62.5,M,M,M
171.14,75.2,,L,L
178.93,99.8,L,L,XXL
185.92,107.7,L,L,XXL
173.88,70.1,L,,L
187.47,100.2,L,L,XXL
154.56,52.6,S,,S
163.04,62.0,,M,M
184.16,88.5,,L,XL
158.46,50.6,M,S,S
157.23,53.6,S,S,S
175.44,77.2,M,,L
177.37,91.3,L,L,XL
163.69,62.9,M,,M
158.55,51.3,S,S,S
177.7,71.1,L,M,L
176.31,71.8,M,L,L
154.29,47.5,,,S
178.67,85.5,L,L,XL
167.51,67.3,M,M,M
162.85,49.5,S,S,S
177.05,71.9,M,,L
165.62,60.5,M,M,M
183.69,82.0,L,L,XL
186.57,98.2,L,L,XXL
158.26,53.9,,S,S
176.55,72.8,M,M,L
183.3,98.1,L,L,XXL
162.76,62.5,,S,M
178.06,84.6,L,L,XL
177.21,99.3,,L,XXL
177.47,83.3,L,L,XL
180.03,87.8,L,L,XL
167.34,58.7,M,S,M
160.68,54.8,S,S,S
161.03,47.3,S,S,S
168.36,63.4,M,S,M
179.59,107.9,L,L,XXL
155.92,54.6,S,,S
175.07,68.2,L,L,L
171.87,64.8,L,S,M
166.66,59.0,M,M,M
180.46,87.6,,,XL
176.21,73.9,,M,L
181.67,83.5,L,L,XL
185.8,105.2,L,L,XXL
176.85,80.4,L,L,XL
174.76,73.4,M,,L
166.76,58.5,M,M,M
178.92,86.0,,L,XL
167.48,59.0,S,M,M
169.79,70.8,M,M,L
160.57,52.0,S,S,S
182.12,102.3,L,L,XXL
179.65,100.4,,L,XXL
155.08,50.7,S,,S
176.07,70.2,M,M,L
183.19,102.2,L,L,XXL
191.42,103.5,L,,XXL
185.36,104.1,L,L,XXL
189.94,106.2,L,L,XXL
173.26,71.1,M,L,L
157.3,54.1,M,S,S
160.68,54.9,S,S,S
185.73,85.4,L,L,XL
180.2,80.5,L,,XL
169.75,67.3,,,M
156.85,53.8,S,S,S
173.0,72.7,L,L,L
157.67,55.3,S,,S
170.01,61.1,M,S,M
166.21,59.6,S,,M
172.87,73.8,,L,L
166.97,59.1,M,L,M
157.11,57.3,M,S,S
164.56,65.2,,M,M
159.92,63.5,,L,M
157.47,51.9,S,,S
176.57,70.9,L,L,L
178.83,74.8,L,M,L
171.66,64.1,L,M,M
169.37,64.1,S,M,M
168.13,64.5,,M,M
184.18,102.0,,L,XXL
177.43,72.8,,L,L
167.87,67.8,M,M,M
155.45,55.5,S,S,S
163.81,62.3,M,,M
180.52,101.0,L,L,XXL
174.41,75.0,,L,L
182.57,108.8,L,L,XXL
184.87,86.9,L,,XL
155.75,52.0,S,S,S
176.73,71.9,L,M,L
167.59,58.4,M,M,M
187.45,87.4,L,L,XL
155.7,55.6,,,S
182.74,89.7,L,,XL
170.01,63.7,S,M,M
155.01,48.7,S,S,S
176.27,74.6,L,L,L
162.78,60.9,S,,M
154.04,52.9,S,S,S
165.69,63.2,M,M,M
169.85,62.8,,M,M
171.72,62.3,L,L,M
159.69,48.5,,M,S
181.73,86.8,L,L,XL
179.54,85.0,L,,XL
161.34,52.9,S,S,S
165.85,61.1,L,M,M
163.09,66.0,,M,M
182.19,90.8,L,,XL
167.55,63.6,,L,M
163.25,62.1,S,S,M
188.15,86.7,L,L,XL
156.02,53.3,,M,S
182.82,98.4,,,XXL
157.97,53.9,S,S,S
179.65,85.2,L,L,XL
156.88,51.0,S,S,S
185.55,85.3,L,L,XL
167.43,60.8,S,S,M
160.96,50.5,M,S,S
175.35,71.8,L,L,L
189.21,97.3,,,XXL
179.92,75.7,L,L,L
163.24,62.3,L,M,M
179.17,82.7,,,XL
173.46,87.6,L,L,XL
183.06,83.6,L,L,XL
181.47,83.3,L,L,XL
185.4,83.2,L,L,XL
174.55,70.7,L,L,L
182.65,106.0,L,L,XXL
185.35,84.7,L,L,XL
176.8,73.1,M,M,L
183.66,106.7,L,L,XXL
178.45,84.9,L,L,XL
153.8,54.8,S,S,S
165.67,62.9,L,,M
167.08,61.1,M,M,M
173.74,70.4,L,M,L
179.35,84.9,L,L,XL
167.64,68.0,M,,M
176.58,73.6,M,M,L
156.77,54.4,S,,S
171.72,59.7,,L,M
173.46,70.5,,L,L
156.18,51.1,M,M,S
162.79,60.8,M,L,M
189.02,109.5,,L,XXL
164.54,62.6,,,M
175.44,73.2,L,L,L
157.39,52.1,S,,S
176.48,86.1,L,L,XL
173.87,74.2,,,L
176.28,85.5,L,,XL
157.31,51.0,S,S,S
175.46,72.2,M,M,L
153.44,54.1,S,S,S
186.78,100.4,L,L,XXL
176.46,72.7,M,L,L
158.77,54.6,S,,S
164.51,66.4,L,,M
183.18,84.2,L,,XL
181.17,90.3,,L,XL
156.64,55.5,M,M,S
165.22,56.0,M,,S
156.23,53.6,S,S,S
179.51,87.3,L,L,XL
168.72,65.6,M,M,M
178.98,85.6,L,L,XL
176.5,79.1,,L,XL
168.9,62.3,L,L,M
157.71,50.4,S,S,S
167.6,60.2,M,M,M
190.07,107.5,L,L,XXL
159.95,48.2,M,M,S
157.92,53.3,S,S,S
181.14,82.6,L,,XL
188.88,108.6,,L,XXL
169.03,61.8,L,L,M
182.62,83.0,,L,XL
158.11,52.4,M,S,S
180.02,87.0,L,L,XL
176.21,87.6,,L,XL
179.76,70.0,L,L,L
175.55,83.8,L,,XL
158.77,52.2,S,S,S
178.84,85.4,L,L,XL
168.87,61.1,M,S,M
182.7,105.8,L,L,XXL
168.37,61.9,,M,M
182.87,75.9,L,L,XL
185.23,107.6,L,L,XXL
154.28,49.2,S,S,S
181.33,102.6,,L,XXL
167.73,64.7,L,M,M
159.67,49.9,,S,S
179.8,88.1,,L,XL
151.98,50.4,S,,S
183.62,113.3,L,,XXL
167.83,65.2,M,,M
159.6,55.8,,,S
166.66,63.4,M,S,M
163.05,64.7,M,L,M
179.26,83.1,L,L,XL
155.4,55.1,,M,S
158.2,54.4,S,M,S
175.06,71.5,M,,L
157.54,51.7,M,,S
157.37,49.8,,S,S
166.51,64.0,M,S,M
156.76,55.3,S,S,S
170.3,72.2,M,,L
162.73,60.1,S,S,M
180.7,85.5,L,L,XL
159.93,55.4,M,S,S
182.23,103.9,L,L,XXL
164.62,63.1,M,M,M
167.32,60.6,L,M,M
187.54,113.0,L,,XXL
157.66,49.9,S,M,S
187.34,106.3,L,L,XXL
159.42,47.7,M,S,S
156.58,50.0,,S,S
158.91,49.7,S,,S
178.51,85.1,L,L,XL
180.74,79.9,L,,XL
169.62,62.9,L,L,M
164.55,62.6,S,M,M
166.24,63.5,L,M,M
178.35,71.3,L,L,L
166.94,63.5,M,,M
180.6,83.9,L,L,XL
172.95,90.0,,,XL
171.86,72.3,L,M,L
181.16,84.5,,L,XL
165.88,63.8,S,,M
169.86,61.6,S,S,M
170.11,60.0,M,M,M
168.2,64.0,L,M,M
155.81,50.1,S,S,S
173.16,77.7,L,M,L
184.86,89.7,L,L,XL
156.73,49.6,,S,S
179.05,87.0,L,,XL
185.85,81.9,L,L,XL
180.69,89.9,,L,XL
184.26,105.7,,,XXL
168.95,59.0,L,M,M
179.13,102.5,L,L,XXL
181.25,85.7,L,L,XL
179.35,83.2,L,L,XL
174.86,74.9,L,,L
158.81,53.9,S,S,S
156.91,57.1,S,,S
174.39,88.7,L,L,XL
162.01,45.8,S,M,S
159.33,49.1,S,S,S
166.89,65.7,M,M,M
179.86,97.6,L,,XXL
181.45,79.9,L,L,XL
181.46,81.5,L,L,XL
152.66,50.5,S,S,S
170.62,70.3,M,M,L
168.83,62.1,S,M,M
175.21,72.4,,,L
168.79,69.8,L,L,L
181.68,94.6,L,L,XXL
182.25,85.5,L,,XL
176.41,91.5,,L,XL
181.23,82.5,L,L,XL
159.47,54.9,S,S,S
171.61,74.6,,L,L
178.72,86.0,L,L,XL
178.11,84.8,,L,XL
155.77,57.1,S,S,S
176.93,82.2,L,,XL
158.46,53.8,,,S
155.15,52.8,M,S,S
174.23,72.6,L,L,L
167.87,71.0,L,L,L
157.27,52.8,S,S,S
168.02,61.4,M,,M
171.23,64.1,S,M,M
177.9,81.4,L,L,XL
184.27,78.9,L,L,XL
156.84,51.5,,S,S
158.94,50.9,,M,S
160.06,57.5,,,S
176.66,75.6,L,L,L
180.43,90.6,L,L,XL
157.36,48.7,M,S,S
163.97,60.6,,M,M
175.2,78.3,,L,XL
163.98,60.0,,M,M
171.93,75.2,M,,L
171.0,63.0,M,,M
175.34,76.4,M,L,L
154.75,54.1,M,,S
174.62,75.6,L,M,L
179.97,82.6,L,L,XL
178.72,73.0,M,M,L
177.52,83.5,L,L,XL
159.83,50.0,S,S,S
168.05,63.8,M,M,M
182.91,101.6,L,L,XXL
176.64,88.3,L,,XL
177.98,95.5,,,XXL
179.63,107.3,,L,XXL
178.86,86.9,L,L,XL
177.01,83.7,L,L,XL
174.65,71.9,,L,L
174.96,75.3,L,,L
169.24,59.7,M,,M
155.2,53.8,S,M,S
184.05,100.4,L,L,XXL
173.66,75.5,L,M,L
175.87,69.4,M,M,L
173.59,74.9,M,,L
168.8,64.5,S,M,M
156.18,54.0,S,M,S
165.12,59.8,M,M,M
156.25,50.2,S,S,S
178.13,106.3,L,L,XXL
159.21,57.2,S,S,S
180.07,88.2,L,L,XL
159.25,51.5,S,M,S
165.98,64.7,M,L,M
174.01,84.5,L,L,XL
165.51,64.7,S,M,M
164.55,60.1,,M,M
172.63,71.3,L,,L
186.36,110.0,L,L,XXL
172.35,72.5,M,L,L
168.11,65.0,M,,M
182.57,97.4,,,XL
179.49,86.8,,,XL
155.88,53.8,S,S,S
166.25,64.2,M,L,M
157.0,53.8,S,S,S
176.89,71.0,M,L,L
157.14,49.8,M,M,S
176.79,80.1,L,L,XL
188.02,99.0,L,L,XXL
166.42,61.3,S,M,M
182.05,109.6,L,L,XXL
184.22,83.3,L,,XL
169.11,61.2,M,M,M
178.25,89.8,L,L,XL
152.33,51.9,S,,S
164.34,58.7,M,M,M
172.99,69.4,L,M,L
173.99,69.4,,M,L
179.95,87.1,L,L,XL
186.5,86.7,L,L,XL
178.66,100.9,,,XXL
176.51,85.2,,,XL
176.36,74.5,M,L,L
151.91,50.5,,S,S
184.34,93.0,,,XXL
184.26,81.7,L,L,XL
169.67,69.9,M,,L
186.28,103.2,L,,XXL
177.03,74.0,M,,L
175.85,70.7,M,L,L
177.82,74.9,L,,L
168.59,60.1,S,L,M
159.38,53.4,S,S,S
153.5,51.7,S,S,S
174.71,73.7,L,M,L
155.31,56.0,M,,S
171.33,71.3,M,L,L
169.38,61.9,M,L,M
181.2,87.2,L,L,XL
175.27,72.1,L,L,L
169.96,60.3,M,L,M
155.93,54.7,S,,S
178.95,103.2,L,L,XXL
156.92,51.3,S,S,S
166.17,59.7,L,S,M
166.48,65.4,M,S,M
179.24,83.4,L,L,XL
156.48,48.6,M,S,S
172.31,56.0,M,M,M
166.11,62.0,,L,M
177.1,73.9,M,M,L
151.94,52.6,M,,S
180.02,84.5,L,L,XL
154.13,53.2,S,,S
180.44,101.0,L,L,XXL
180.61,75.6,L,L,XL
171.15,60.2,,M,M
175.5,72.5,,,L
179.66,72.6,M,L,L
167.57,61.3,M,S,M
186.98,101.5,,L,XXL
159.07,50.0,S,S,S
177.21,103.3,L,L,XXL
173.66,73.7,L,M,L
167.4,60.8,M,L,M
183.57,106.5,,L,XXL
172.91,74.3,L,M,L
166.38,54.8,S,S,M
175.98,109.6,L,L,XXL
179.33,86.8,L,L,XL
176.17,71.0,L,M,L
173.78,73.9,,L,L
187.8,112.4,,,XXL
164.87,65.3,L,M,M
177.8,78.1,,,XL
181.77,80.9,L,L,XL
178.78,110.3,L,,XXL
172.68,73.3,M,M,L
167.68,63.8,L,,M
188.09,106.3,L,L,XXL
174.1,71.4,L,L,L
159.22,55.6,S,S,S
171.38,61.3,L,M,M
154.46,51.4,S,,S
181.1,110.8,L,,XXL
183.09,97.0,,,XXL
179.72,106.8,L,,XXL
185.89,106.4,L,L,XXL
154.91,52.2,,S,S
176.49,73.6,L,L,L
181.44,84.0,L,L,XL
155.96,51.5,,M,S
193.48,109.1,L,L,XXL
173.43,73.8,M,L,L
186.49,100.1,L,L,XXL
167.92,64.6,,M,M
160.4,49.3,M,M,S
183.65,107.4,L,,XXL
164.75,62.9,M,S,M
173.31,68.5,,M,L
166.82,62.4,M,L,M
181.38,86.8,L,L,XL
180.96,85.6,L,L,XL
156.36,51.0,S,,S
171.44,72.4,L,L,L
176.69,74.1,L,,L
165.05,60.4,M,S,M
170.52,60.9,,M,M
177.53,76.4,L,L,XL
171.38,75.0,M,L,L
168.41,63.5,L,M,M
187.89,108.6,L,L,XXL
178.83,91.2,L,L,XL
183.98,105.0,L,,XXL
186.41,110.0,L,L,XXL
168.62,64.6,M,S,M
160.92,48.9,,S,S
185.0,83.3,L,L,XL
152.64,54.0,S,M,S
158.48,52.2,M,S,S
169.72,64.2,M,S,M
165.05,61.4,M,M,M
154.55,47.4,S,,S
160.85,47.2,,S,S
158.92,52.2,M,S,S
170.49,71.5,L,L,L
155.11,52.2,S,S,S
154.67,52.8,S,S,S
168.99,64.9,S,M,M
171.53,74.9,L,L,L
174.21,70.1,L,L,L
184.93,117.6,L,L,XXL
153.99,50.0,,S,S
176.55,70.3,,L,L
177.16,73.8,L,M,L
184.73,80.2,L,L,XL
184.21,106.1,,L,XXL
171.5,71.2,L,L,L
164.32,65.1,S,M,M
163.89,62.1,M,L,M
152.5,48.3,S,,S
175.97,71.5,L,M,L
168.51,68.3,S,M,M
177.88,111.0,,L,XXL
159.49,53.1,M,S,S
186.37,111.1,L,,XXL
178.45,79.5,L,L,XL
170.66,74.2,M,M,L
179.77,86.4,L,L,XL
178.14,100.9,L,L,XXL
188.23,104.0,,L,XXL
178.23,79.5,,L,XL
181.96,99.7,L,L,XXL
170.07,62.8,M,S,M
178.38,71.8,M,L,L
164.72,52.3,,,M
184.51,100.9,L,L,XXL
181.39,84.9,,L,XL
169.25,63.7,M,L,M
150.97,48.8,S,M,S
181.08,86.2,L,L,XL
155.3,53.8,S,S,S
167.07,59.5,M,S,M
164.95,61.7,M,M,M
181.1,110.6,L,L,XXL
167.79,60.6,M,S,M
182.37,122.4,L,L,XXL
184.7,103.6,,L,XXL
167.67,60.0,M,M,M
157.33,53.6,S,M,S
179.92,86.2,L,L,XL
181.25,78.1,L,L,XL
183.59,79.1,L,L,XL
172.55,68.8,M,M,L
170.49,65.0,M,S,M
175.02,74.8,M,L,L
168.0,62.9,S,,M
156.84,52.5,M,S,S
179.58,98.5,,,XXL
156.71,50.8,S,S,S
180.54,109.3,L,L,XXL
158.5,52.7,S,S,S
175.89,70.9,L,M,L
156.95,48.7,S,S,S
177.17,73.7,M,L,L
164.18,62.3,M,L,M
175.85,71.9,,,L
183.98,109.0,L,L,XXL
174.56,73.0,,M,L
167.22,66.1,M,L,M
176.69,89.0,L,,XL
185.12,102.6,L,L,XXL
184.16,84.9,,L,XL
183.9,99.9,L,L,XXL
154.27,51.6,S,M,S
177.5,111.5,L,L,XXL
189.02,98.3,,L,XXL
180.72,83.2,L,L,XL
188.0,90.7,L,L,XL
183.82,87.2,,L,XL
178.28,76.2,M,L,L
180.65,99.7,L,L,XXL
156.95,49.8,S,S,S
159.45,58.6,S,S,S
157.58,48.2,S,M,S
163.99,58.9,M,,M
177.95,68.4,M,M,L
181.84,81.6,L,,XL
155.28,52.3,S,S,S
178.9,76.3,L,,L
194.16,102.5,L,L,XXL
160.21,52.1,S,S,S
160.64,57.2,,,S
180.75,86.1,L,L,XL
167.13,62.1,M,M,M
186.67,105.0,L,,XXL
157.35,55.7,,S,S
171.78,60.5,M,L,M
169.44,60.3,,,M
189.53,108.1,L,,XXL
159.75,51.0,S,,S
156.62,53.1,S,,S
176.02,85.7,L,L,XL
155.91,54.4,S,S,S
188.02,104.0,L,L,XXL
189.85,106.2,L,L,XXL
179.95,102.1,,L,XXL
185.89,100.8,L,,XXL
175.75,74.6,,M,L
154.31,50.6,S,,S
158.28,54.5,,,S
156.0,54.5,S,,S
179.25,106.4,L,,XXL
182.77,83.0,L,L,XL
168.77,63.3,M,,M
181.02,109.9,,L,XXL
164.16,59.4,M,M,M
167.1,64.3,M,L,M
168.28,62.1,,M,M
172.51,74.9,L,L,L
179.62,82.7,L,L,XL
181.32,65.1,L,M,L
165.92,64.8,M,L,M
155.59,51.1,M,,S
181.38,89.6,L,,XL
165.57,59.3,M,,M
169.48,65.0,M,M,M
170.13,62.1,M,M,M
185.96,81.6,L,L,XL
157.24,54.7,M,S,S
173.89,70.4,L,,L
164.42,61.1,M,M,M
165.7,58.1,M,,M
154.62,53.6,,M,S
157.16,52.4,S,S,S
166.26,65.5,,M,M
172.97,74.4,L,M,L
184.2,108.3,L,L,XXL
176.7,72.8,M,M,L
167.72,62.5,S,,M
170.89,58.4,M,M,M
181.86,103.6,L,L,XXL
155.63,53.0,S,S,S
185.66,103.1,L,L,XXL
186.06,88.7,L,L,XL
171.96,60.4,,M,M
182.47,112.4,L,L,XXL
186.2,112.9,,L,XXL
168.13,61.1,L,M,M
162.88,65.2,M,M,M
178.51,70.4,,M,L
177.52,70.6,L,,L
171.12,74.6,L,,L
168.63,60.2,,M,M
171.5,61.7,M,L,M
177.05,72.0,,L,L
180.19,71.6,M,L,L
180.48,90.9,,,XL
165.65,60.3,M,M,M
177.5,91.3,,L,XL
157.88,51.2,S,S,S
174.35,85.9,L,,XL
168.81,60.1,M,S,M
179.41,101.0,L,L,XXL
177.8,73.1,M,,L
152.78,53.5,S,S,S
184.65,111.6,L,L,XXL
166.49,61.2,M,,M
167.54,61.8,,S,M
182.28,80.3,L,L,XL
155.3,52.0,S,S,S
172.21,63.4,M,S,M
169.64,71.6,,L,L
179.2,105.4,L,L,XXL
164.83,61.9,M,,M
163.11,62.3,,M,M
168.11,65.3,L,,M
181.26,93.4,L,,XL
164.22,63.7,L,M,M
181.18,85.6,L,L,XL
176.92,90.2,L,L,XL
180.57,111.0,L,L,XXL
160.54,61.3,M,M,M
172.47,68.6,,L,L
188.41,102.5,L,L,XXL
179.63,83.9,,L,XL
166.07,57.0,M,L,M
161.12,49.0,S,S,S
158.43,52.2,S,,S
185.95,96.9,L,L,XXL
183.0,78.1,L,L,XL
176.12,69.5,M,L,L
175.48,68.2,M,M,L
181.04,102.8,L,,XXL
167.58,66.9,,M,M
179.6,79.8,L,,XL
175.31,90.1,,L,XL
159.98,48.1,M,S,S
157.24,52.5,S,S,S
180.73,83.3,L,L,XL
174.45,73.9,M,L,L
155.47,49.8,S,M,S
172.3,70.7,M,L,L
157.13,54.2,S,S,S
181.34,83.8,L,L,XL
179.35,85.6,L,L,XL
180.41,84.4,L,L,XL
154.73,56.2,M,M,S
175.81,79.0,L,L,XL
167.39,64.4,,S,M
173.81,77.0,M,M,L
178.18,88.8,L,L,XL
163.83,65.0,,,M
173.96,72.2,,M,L
170.93,60.8,M,M,M
165.5,60.3,,,M
157.47,48.9,,S,S
167.62,59.7,M,M,M
173.87,63.3,L,M,M
158.79,54.9,S,M,S
178.3,106.6,L,,XXL
186.42,111.0,L,L,XXL
177.41,86.2,L,,XL
157.84,53.2,,S,S
165.58,63.9,M,S,M
189.53,102.4,L,,XXL
180.25,105.8,,L,XXL
165.01,61.4,M,,M
169.79,65.0,S,L,M
164.41,63.8,M,M,M
167.93,59.5,M,,M
157.98,50.4,,S,S
178.54,103.6,L,L,XXL
158.57,53.8,S,S,S
168.24,64.4,M,S,M
178.34,103.3,,,XXL
175.73,75.1,L,M,L
167.13,63.9,L,M,M
167.63,62.3,M,L,M
176.07,70.9,L,M,L
180.83,96.6,,,XXL
178.0,87.8,L,L,XXL
173.8,72.8,L,,L
176.26,76.7,M,,L
177.74,75.9,L,,L
179.61,96.1,L,L,XXL
155.76,48.5,S,M,S
160.0,53.0,,M,S
171.99,71.1,L,L,L
174.74,72.9,M,,L
173.02,60.4,M,M,M
164.64,61.6,L,,M
162.88,62.3,M,L,M
174.34,72.5,M,,L
178.18,84.2,L,L,XL
174.71,72.8,L,,L
182.03,87.3,L,L,XL
156.78,52.3,,M,S
169.56,63.1,M,M,M
176.36,77.2,M,,L
164.71,62.1,S,M,M
165.94,60.7,S,,M
159.01,58.3,S,,S
181.9,106.3,L,L,XXL
154.99,49.4,S,M,S
169.92,63.0,M,,M
183.92,82.6,L,L,XL
159.43,50.4,S,S,S
165.97,65.1,,L,M
166.12,62.3,S,,M
182.82,97.1,L,,XXL
182.33,88.6,L,L,XL
160.56,52.7,S,,S
167.78,62.7,L,M,M
169.48,60.9,M,M,M
180.43,84.0,L,L,XL
180.11,84.8,L,L,XL
175.66,74.7,M,M,L
178.31,100.5,L,L,XXL
169.63,61.4,M,S,M
165.14,61.7,S,L,M
176.3,84.1,L,L,XL
177.18,71.8,L,L,L
174.56,90.4,L,L,XL
182.7,110.2,L,,XXL
160.88,48.2,S,S,S
168.16,67.6,M,,M
170.94,63.4,L,M,M
184.55,86.5,L,L,XL
173.31,62.7,L,L,M
171.39,68.1,M,L,L
164.86,56.3,M,L,M
183.73,92.4,L,,XL
156.12,49.1,S,S,S
182.86,83.3,L,,XL
172.1,70.8,L,L,L
162.38,56.6,,S,S
177.07,82.5,L,L,XL
183.34,84.8,L,L,XL
172.03,74.8,L,,L
178.43,88.2,L,L,XL
185.57,99.4,,L,XXL
159.27,58.4,,S,S
179.0,75.3,M,L,L
180.02,82.7,L,,XL
157.43,52.2,S,S,S
157.43,53.4,M,S,S
168.02,62.1,S,S,M
182.88,85.3,L,L,XL
179.82,107.1,L,L,XXL
183.14,105.8,L,,XXL
183.96,82.6,L,L,XL
186.35,106.4,,L,XXL
171.91,58.7,M,L,M
158.85,51.5,S,,S
185.67,84.0,L,L,XL
158.66,54.2,M,S,S
185.57,104.3,L,L,XXL
176.39,74.3,L,L,L
159.32,51.9,S,S,S
159.69,50.9,S,,S
168.76,65.8,L,,M
162.82,59.0,M,M,M
159.61,52.3,S,M,S
159.0,50.9,M,S,S
181.08,86.8,L,,XL
183.71,110.8,L,L,XXL
167.01,61.8,M,M,M
173.64,68.3,L,L,L
168.93,61.1,L,M,M
180.47,114.9,L,L,XXL
179.02,70.6,L,,L
164.39,62.1,,M,M
181.11,86.8,L,L,XL
