height,weight,chest_size,waist_size,size
176.08,91.6,L,L,XL
163.82,60.5,,M,M
162.77,61.0,M,S,M
184.38,115.1,L,,XXL
158.88,42.0,,S,S
175.76,79.6,L,L,L
174.44,79.7,L,L,L
173.49,81.1,,M,L
165.55,64.6,M,L,M
182.84,107.7,L,L,XXL
158.41,53.6,M,S,S
158.07,49.2,S,M,S
166.19,66.1,M,M,M
180.0,90.7,L,L,XL
176.3,111.7,L,L,XXL
156.97,52.3,,S,S
174.13,77.2,L,L,L
177.25,78.6,L,M,L
152.29,55.7,S,M,S
173.7,107.6,,L,XXL
176.07,94.6,L,L,XL
185.32,110.7,L,,XXL
178.62,92.2,L,L,XL
172.19,74.7,L,L,L
179.2,105.8,L,,XXL
159.47,52.4,S,M,S
163.02,51.3,L,,S
166.43,70.2,M,M,M
176.39,90.4,L,L,XL
170.34,60.9,,M,M
171.06,81.7,M,,L
167.64,75.5,M,L,L
174.26,110.4,L,L,XXL
175.37,76.4,M,M,L
174.09,76.3,L,M,L
157.31,52.8,S,L,S
173.92,91.9,L,L,XL
178.66,91.2,L,M,XL
176.99,87.3,L,L,XL
179.36,86.9,L,,XL
162.13,48.8,,S,S
182.32,91.9,L,L,XL
155.28,54.1,M,,S
175.76,76.3,,L,L
174.7,79.5,,M,L
163.22,52.7,S,,S
159.08,52.6,S,S,S
171.62,77.6,L,M,L
171.02,64.6,M,S,M
180.55,87.9,L,L,XL
161.11,54.5,S,,S
169.19,63.4,M,S,M
173.47,76.1,M,L,L
181.44,92.5,,L,XL
161.4,53.5,S,M,S
169.87,76.4,L,L,L
155.17,54.5,S,S,S
177.25,80.0,L,M,L
157.89,56.1,M,L,S
170.56,65.5,,M,M
166.53,67.9,,M,M
177.25,72.7,L,L,L
155.72,53.1,S,M,S
175.3,76.1,M,L,L
178.08,90.9,L,,XL
179.31,116.1,L,L,XXL
174.93,85.2,L,L,XL
182.75,113.1,L,,XXL
174.51,78.2,,,L
182.77,104.6,,L,XXL
172.02,82.2,L,L,L
178.83,106.1,,L,XXL
160.85,65.8,M,S,M
166.93,63.7,L,M,M
185.44,89.0,L,,XL
175.33,87.8,L,L,XL
177.6,91.0,L,L,XL
174.21,77.5,M,L,L
180.14,74.8,M,M,L
168.03,63.3,M,L,M
173.83,77.9,M,M,L
174.53,98.4,L,L,XL
175.49,87.9,L,L,XL
184.37,111.6,L,L,XXL
157.46,52.9,M,S,S
168.67,63.0,M,,M
185.08,116.0,L,,XXL
185.22,96.0,,,XL
175.93,79.2,M,L,L
177.52,74.4,,,L
177.24,92.1,L,L,XL
169.37,75.1,,L,L
157.62,47.3,S,S,S
181.43,119.2,,L,XXL
165.81,62.4,M,L,M
177.5,81.2,,M,L
172.53,75.6,L,L,L
177.03,82.6,L,L,XL
173.14,80.3,M,L,L
167.56,67.3,,L,M
170.51,75.8,,M,L
182.41,112.1,,L,XXL
172.73,79.6,,L,L
154.89,49.3,S,,S
172.82,79.0,,L,L
168.87,67.9,M,M,M
156.47,52.2,M,S,S
174.64,85.9,M,L,XL
162.74,49.7,,S,S
180.42,90.8,L,M,XL
176.34,88.2,L,L,XL
179.57,120.8,L,,XXL
169.7,62.3,S,M,M
173.65,78.3,L,L,L
185.48,112.6,L,L,XXL
173.46,92.2,M,M,XL
176.92,92.7,L,L,XL
175.28,88.5,L,L,XL
168.49,68.7,,M,M
185.19,108.8,L,L,XXL
187.95,112.6,L,L,XXL
157.6,51.9,S,L,S
172.02,90.8,L,L,XL
167.3,64.8,S,M,M
183.19,110.6,L,L,XXL
178.53,92.5,L,L,XL
155.91,49.4,,S,S
167.41,62.9,M,M,M
178.74,79.2,M,L,L
177.49,89.2,L,L,XL
171.47,80.1,L,L,L
177.76,109.9,L,L,XXL
172.82,93.7,,,XL
181.8,111.6,L,L,XXL
162.9,70.5,M,S,M
178.82,76.7,L,L,L
166.14,63.7,S,M,M
183.86,90.8,L,M,XL
170.18,64.0,M,M,M
172.49,76.4,M,L,L
157.8,53.0,S,S,S
169.64,63.8,M,,M
157.98,52.1,L,S,S
175.69,93.1,L,L,XL
155.25,53.9,S,L,S
169.2,65.4,M,,M
171.27,78.0,L,M,L
191.93,115.9,L,L,XXL
176.98,92.9,L,,XL
170.23,76.4,L,L,L
173.75,79.6,M,L,L
171.81,89.1,L,L,XL
185.66,86.1,L,,XL
177.04,90.0,L,,XL
172.36,74.3,M,L,L
182.5,113.0,L,,XXL
168.94,67.4,,S,M
169.15,80.7,L,L,L
156.2,50.3,M,,S
175.16,76.0,M,M,L
170.24,65.2,M,S,M
177.46,88.6,L,L,XL
169.92,64.2,L,L,M
172.84,80.1,L,L,L
180.77,89.0,L,L,XL
179.45,104.3,L,L,XXL
174.92,81.8,L,,L
171.11,78.7,M,M,L
172.85,73.2,M,M,L
167.77,69.7,M,M,M
178.83,94.1,M,,XL
168.53,68.4,M,L,M
157.3,50.3,,,S
178.0,89.3,L,L,XL
188.33,106.4,,L,XXL
170.58,65.3,L,L,M
165.69,65.4,,M,M
168.17,68.5,,L,M
171.43,64.6,,,M
171.72,76.3,L,L,L
172.34,88.4,,L,XL
163.05,64.2,M,L,M
164.32,62.5,M,M,M
174.53,91.7,L,L,XL
159.01,48.1,S,S,S
168.65,71.2,M,L,M
173.85,75.8,L,M,L
156.06,53.5,M,L,S
164.11,64.2,M,M,M
176.81,94.8,L,,XL
179.03,112.2,L,L,XXL
165.96,48.9,,S,S
171.38,78.6,L,L,L
180.64,91.2,L,L,XL
172.18,61.6,L,M,M
169.65,63.9,M,L,M
182.31,109.7,L,L,XXL
167.51,61.9,M,S,M
173.26,77.9,,L,L
174.07,90.5,L,,XL
173.14,78.3,L,,L
172.09,81.7,L,M,L
169.73,66.3,S,M,M
165.68,68.8,L,M,M
152.93,52.9,S,M,S
160.85,51.6,L,M,S
172.85,76.4,,L,L
155.95,52.6,,S,S
184.02,112.6,L,,XXL
170.36,81.4,M,L,L
155.38,55.0,L,S,S
156.98,51.7,S,L,S
166.55,63.8,,M,M
175.66,81.3,M,,L
160.34,53.8,,,S
165.71,63.1,S,M,M
176.49,93.3,,L,XL
181.58,80.0,M,M,L
178.22,113.9,L,L,XXL
174.77,77.0,L,L,L
158.94,51.4,S,S,S
168.48,63.0,S,,M
161.0,53.9,S,S,S
171.77,75.3,M,L,L
169.53,66.5,M,L,M
181.28,100.0,L,L,XXL
178.57,112.8,L,L,XXL
161.37,55.2,,M,S
174.26,76.2,,M,L
178.53,75.5,M,M,L
161.43,48.9,L,,S
177.6,104.9,L,L,XXL
177.48,88.2,L,L,XL
160.33,51.4,S,M,S
168.96,67.9,,L,M
174.2,79.1,L,M,L
169.09,78.5,M,M,L
176.08,114.8,,L,XXL
178.45,87.9,L,L,XL
169.02,74.4,,L,L
169.57,72.0,,M,L
168.87,60.6,M,M,M
156.18,50.1,,M,S
166.19,66.7,M,M,M
182.91,106.4,,L,XXL
170.68,66.6,M,,M
168.11,75.3,L,,L
169.56,65.7,S,M,M
175.55,78.0,L,L,L
173.01,88.5,L,L,XL
168.72,63.2,M,M,M
175.99,87.4,L,L,XL
159.63,51.6,S,,S
174.1,76.1,M,M,L
168.2,65.5,M,M,M
154.01,54.8,S,S,S
153.42,52.5,M,M,S
168.14,63.8,M,L,M
180.99,125.5,L,L,XXL
179.44,107.2,L,L,XXL
172.04,77.0,M,M,L
180.8,92.3,,L,XL
161.84,49.7,S,S,S
179.88,93.9,L,L,XL
165.05,60.4,S,M,M
173.64,77.7,M,L,L
158.76,50.2,M,S,S
184.54,113.3,L,L,XXL
167.65,63.0,L,S,M
168.56,64.8,M,M,M
163.8,53.0,S,S,S
177.36,93.0,L,L,XL
173.46,75.7,L,M,L
170.17,77.3,L,M,L
169.42,67.2,M,M,M
185.64,88.3,,L,XL
183.0,105.0,L,L,XXL
160.62,47.6,M,S,S
154.15,50.3,M,S,S
191.35,114.0,,L,XXL
158.62,47.3,S,,S
180.06,109.4,L,L,XXL
177.24,91.3,L,L,XL
162.11,49.0,L,S,S
175.23,74.0,,,L
170.72,64.6,M,M,M
171.8,79.5,,,L
167.64,64.6,,M,M
175.24,91.8,L,L,XL
164.79,72.3,M,M,M
166.96,63.8,M,,M
159.95,49.2,S,S,S
168.23,64.2,S,M,M
156.42,54.8,S,M,S
171.74,73.1,M,M,L
166.33,64.8,M,M,M
161.21,51.3,S,,S
175.08,75.4,L,L,L
179.94,97.4,,L,XXL
172.27,74.4,L,L,L
178.52,90.8,L,L,XL
173.57,76.2,L,L,L
178.59,117.6,L,,XXL
182.43,113.3,L,L,XXL
179.65,88.6,L,L,XL
175.96,88.4,L,L,XL
165.52,49.0,S,,S
154.5,54.5,,S,S
183.45,120.1,L,L,XXL
158.72,50.5,M,S,S
160.55,54.0,S,,S
171.6,87.6,L,,XL
170.78,62.0,M,M,M
156.66,54.1,S,M,S
166.62,62.3,M,M,M
164.73,63.8,L,,M
179.05,111.5,,L,XXL
180.27,94.6,L,L,XL
157.68,58.2,S,S,S
159.58,50.3,S,S,S
185.06,90.0,L,L,XL
179.69,89.8,L,L,XL
157.23,56.7,M,,S
160.74,50.4,L,S,S
174.41,92.2,,L,XL
182.7,107.7,L,L,XXL
172.4,62.6,S,,M
156.73,54.6,S,S,S
187.99,106.1,L,L,XXL
179.01,90.2,L,L,XL
155.94,54.4,S,,S
175.2,78.5,M,M,L
166.27,62.4,M,L,M
167.15,65.0,M,M,M
176.1,109.7,L,L,XXL
164.85,70.4,M,M,M
159.09,58.3,,S,S
173.14,76.8,,L,L
161.75,54.0,S,S,S
178.8,107.2,L,L,XXL
178.12,110.7,L,,XXL
183.54,90.5,,L,XL
178.45,72.4,L,L,L
175.84,85.1,L,,XL
156.86,52.3,S,S,S
164.95,66.9,M,M,M
180.74,107.1,L,L,XXL
168.48,64.2,L,M,M
180.89,89.9,L,,XL
160.76,54.5,S,,S
175.07,93.3,,L,XL
176.16,76.5,M,L,L
158.0,57.3,S,M,S
181.02,91.5,L,L,XL
171.95,75.0,M,L,L
164.9,64.9,M,M,M
175.3,79.4,M,M,L
171.72,78.1,M,L,L
177.35,88.6,L,L,XL
166.36,69.4,M,L,M
157.26,49.6,S,S,S
168.46,69.8,M,M,M
172.95,74.9,M,,L
176.68,87.5,,L,XL
176.35,88.6,M,L,XL
177.86,110.3,L,L,XXL
171.87,75.3,L,L,L
167.57,75.3,L,L,L
184.43,113.8,L,L,XXL
180.3,110.4,L,L,XXL
159.98,53.4,S,S,S
176.22,110.1,L,L,XXL
163.94,54.4,S,,S
180.38,93.4,L,L,XL
180.83,91.7,L,L,XL
175.37,89.7,L,L,XL
170.84,91.7,L,L,XL
159.55,56.4,M,,S
177.87,73.4,L,L,L
166.22,70.1,M,M,M
169.73,62.9,M,L,M
161.32,51.6,S,S,S
184.32,115.4,L,L,XXL
166.44,59.9,M,M,M
164.63,63.7,M,M,M
183.41,85.5,L,L,XL
173.77,88.0,L,L,XL
155.52,51.2,,S,S
161.89,55.0,M,S,S
160.3,50.8,M,S,S
153.49,48.5,L,S,S
185.27,114.3,L,L,XXL
178.03,76.2,M,L,L
178.76,108.4,L,L,XXL
174.47,76.1,L,M,L
183.31,90.7,L,L,XL
153.88,51.1,,S,S
174.55,79.1,L,M,L
170.72,76.5,M,,L
157.56,49.7,S,S,S
175.38,92.1,M,L,XL
177.49,112.3,L,L,XXL
168.01,61.2,M,M,M
153.55,52.0,M,S,S
168.46,64.9,M,L,M
182.41,116.1,L,L,XXL
164.73,65.6,M,L,M
181.1,111.3,L,L,XXL
173.39,79.5,M,L,L
174.95,78.8,M,L,L
160.93,53.8,S,,S
157.37,54.3,S,S,S
167.52,61.5,,M,M
172.22,79.3,L,L,L
174.81,75.0,L,L,L
171.56,76.5,L,M,L
187.62,113.8,L,L,XXL
153.83,51.3,,M,S
182.23,115.7,L,L,XXL
171.51,88.7,L,L,XL
174.45,79.1,,L,L
179.73,88.5,M,,XL
174.23,79.5,,,L
172.25,77.2,,M,L
163.75,71.9,M,M,M
165.77,65.4,S,M,M
175.45,88.3,M,L,XL
172.8,76.0,,M,L
161.53,49.7,S,S,S
159.33,51.8,M,S,S
170.52,61.3,L,M,M
170.32,66.7,S,M,M
161.56,46.2,S,S,S
153.79,53.9,S,L,S
182.32,83.4,,L,XL
179.22,107.7,L,L,XXL
180.63,114.6,,L,XXL
172.18,80.1,L,M,L
188.92,108.4,L,L,XXL
172.2,74.6,,L,L
185.87,114.6,L,L,XXL
158.39,58.8,M,S,S
175.52,89.7,L,L,XL
174.12,92.3,L,L,XL
185.11,109.8,L,L,XXL
177.85,83.2,L,L,XL
158.79,51.6,,S,S
166.63,67.7,M,M,M
174.84,81.3,L,,L
175.53,93.1,L,L,XL
161.02,49.3,M,S,S
167.14,67.6,M,M,M
154.74,56.7,M,,S
183.01,86.5,,L,XL
169.21,78.4,L,L,L
181.35,110.9,L,L,XXL
176.48,94.4,L,,XL
176.76,77.3,M,M,L
172.82,95.1,L,,XL
166.48,63.0,M,M,M
168.91,61.6,M,,M
167.69,66.5,M,,M
170.64,75.1,M,L,L
178.79,92.5,,L,XL
158.94,53.7,M,S,S
153.06,52.9,S,S,S
177.39,88.0,L,L,XL
185.4,108.8,L,L,XXL
166.13,65.1,M,M,M
156.35,55.3,S,S,S
173.35,75.6,,M,L
157.43,50.5,S,S,S
169.01,74.7,L,L,L
173.42,80.0,L,,L
180.02,88.4,L,L,XL
169.07,63.2,M,L,M
173.61,78.6,M,,L
176.31,79.0,L,L,L
178.75,108.2,L,L,XXL
178.14,74.4,L,L,L
171.06,75.5,L,L,L
178.3,78.8,L,L,L
178.41,93.5,M,L,XL
168.98,78.6,,L,L
178.4,115.8,L,L,XXL
166.76,65.4,M,L,M
179.14,88.5,,,XL
162.45,51.3,S,S,S
176.05,85.3,M,L,L
178.77,90.7,L,L,XL
178.77,88.8,L,L,XL
174.21,91.7,L,,XL
177.22,75.9,M,,L
171.45,76.2,L,L,L
157.47,55.6,S,L,S
174.55,74.5,M,L,L
162.59,65.6,L,,M
184.79,119.0,,L,XXL
175.84,87.9,L,L,XL
182.82,90.0,,L,XL
161.24,51.8,S,S,S
157.82,53.0,S,M,S
178.26,77.6,L,L,L
170.63,77.2,L,L,L
171.31,75.2,L,,L
157.07,52.9,S,S,S
176.89,94.1,L,L,XL
185.98,112.4,L,L,XXL
160.75,51.9,S,S,S
171.18,76.8,L,L,L
154.93,49.2,M,M,S
174.49,78.4,L,,L
181.4,102.9,,L,XXL
154.24,55.7,S,S,S
167.91,63.2,M,M,M
156.22,53.6,S,S,S
171.05,62.1,S,,M
174.63,89.3,L,L,XL
180.37,92.8,L,M,XL
175.11,80.0,L,L,L
168.39,63.3,M,S,M
168.68,64.4,L,L,M
179.19,78.3,M,L,L
160.95,50.9,,S,S
163.93,63.0,M,M,M
173.64,75.1,,M,L
180.7,108.5,L,L,XXL
170.1,64.8,L,M,M
159.08,51.5,S,S,S
161.2,54.0,S,M,S
182.37,110.5,L,L,XXL
159.96,62.4,M,L,M
168.29,63.7,L,L,M
168.14,64.3,M,M,M
182.43,106.7,L,,XXL
167.72,64.4,M,,M
172.83,77.3,L,L,L
157.89,52.3,S,S,S
174.11,78.0,L,,L
173.08,95.5,L,L,XL
175.5,93.9,L,L,XL
154.87,47.9,S,S,S
159.86,52.1,S,L,S
163.64,64.8,M,M,M
169.28,63.5,,,M
177.9,94.8,L,M,XL
158.94,53.3,S,M,S
170.18,79.2,L,L,L
176.61,76.8,L,L,L
180.52,91.3,,L,XL
177.24,88.0,L,M,XL
178.67,115.3,L,L,XXL
177.1,93.4,L,L,XL
174.34,74.8,L,,L
165.87,71.3,M,M,M
175.33,76.4,L,L,L
178.22,91.3,L,L,XL
182.2,107.1,L,L,XXL
175.57,118.4,,L,XXL
158.4,51.2,S,S,S
184.15,106.2,L,L,XXL
167.82,65.3,M,L,M
175.07,102.8,,L,XXL
183.63,104.4,L,,XXL
177.62,88.3,L,L,XL
156.59,51.4,,,S
170.35,77.2,M,M,L
169.96,79.1,L,L,L
166.37,67.5,M,M,M
168.29,62.2,M,M,M
173.31,69.3,L,M,M
185.35,110.3,L,,XXL
174.2,79.9,,L,L
185.8,93.4,,M,XL
158.79,52.5,M,L,S
166.83,65.4,,L,M
181.72,95.0,,L,XL
171.47,80.6,M,L,L
173.54,79.3,,M,L
178.38,108.5,L,L,XXL
158.75,48.0,,S,S
156.42,50.2,S,S,S
163.38,67.7,M,M,M
172.67,77.1,L,L,L
175.26,114.9,L,L,XXL
174.11,81.9,,L,L
175.64,80.1,M,L,L
174.18,77.8,L,L,L
166.99,66.8,S,M,M
166.49,65.1,M,,M
180.31,92.5,L,L,XL
178.25,85.9,L,,XL
175.43,77.5,L,L,L
175.13,79.0,M,,L
167.43,64.9,L,M,M
161.21,50.6,S,M,S
173.87,74.5,,M,L
180.27,104.5,L,L,XXL
178.27,90.4,L,L,XL
162.26,55.7,,S,S
184.9,106.9,L,L,XXL
176.86,107.2,L,,XXL
180.48,90.3,,L,XL
177.16,75.2,L,,L
176.34,75.7,L,,L
180.63,88.0,L,L,XL
173.82,76.9,L,,L
172.65,79.8,L,M,L
171.34,73.1,L,L,L
182.7,90.7,L,,XL
164.97,68.5,S,M,M
176.9,108.6,L,,XXL
177.02,93.0,L,L,XL
178.23,89.6,M,M,XL
184.89,113.3,L,,XXL
169.85,112.1,L,,XXL
158.1,46.3,S,S,S
173.17,74.3,L,M,L
176.45,87.8,L,L,XL
164.81,64.1,M,S,M
172.85,75.1,M,,L
176.11,75.2,L,M,L
168.64,66.8,,M,M
179.81,114.2,L,L,XXL
160.53,51.2,,S,S
170.14,78.1,L,M,L
183.79,109.3,L,L,XXL
175.27,98.9,L,L,XL
168.75,68.0,M,,M
169.75,65.6,M,S,M
166.36,66.0,M,M,M
166.16,66.9,L,M,M
183.15,107.4,L,L,XXL
184.11,116.9,L,L,XXL
177.75,112.5,L,L,XXL
173.87,79.8,L,L,L
170.35,77.0,L,L,L
168.44,63.8,,,M
175.54,79.8,L,L,L
167.82,65.3,M,M,M
156.64,50.3,S,S,S
154.48,55.1,S,S,S
173.17,77.5,M,L,L
155.97,53.1,S,S,S
177.08,93.4,M,,XL
175.57,111.7,L,L,XXL
166.22,63.6,L,L,M
173.03,91.4,,L,XL
158.68,54.8,S,S,S
181.08,116.6,L,,XXL
178.99,87.9,L,M,XL
156.71,52.2,S,M,S
175.65,82.4,M,L,L
174.39,75.1,L,L,L
173.97,73.1,,L,L
169.6,62.2,M,M,M
168.59,65.1,S,,M
184.9,108.8,L,L,XXL
178.93,93.5,,,XL
149.55,55.8,S,S,S
187.14,112.0,L,L,XXL
166.56,63.9,M,,M
179.27,113.0,L,L,XXL
171.6,90.8,L,L,XL
176.55,75.9,L,,L
155.23,55.3,S,S,S
170.61,66.2,M,,M
166.59,62.8,L,S,M
165.91,64.6,M,M,M
154.89,52.0,,S,S
169.5,82.1,L,L,L
170.91,63.9,M,M,M
177.78,91.6,M,L,XL
155.55,55.6,S,S,S
158.09,47.2,S,S,S
181.56,75.1,L,M,L
168.54,63.3,,M,M
169.14,62.8,M,M,M
181.8,113.6,L,L,XXL
182.45,86.8,L,L,XL
183.26,90.4,,,XL
158.86,50.9,S,,S
180.77,94.9,M,L,XL
167.38,64.3,L,M,M
180.34,88.3,L,L,XL
165.52,64.3,M,M,M
167.43,63.5,M,,M
171.05,82.3,L,L,L
176.16,75.8,,,L
169.72,63.7,M,M,M
169.55,76.5,L,L,L
185.01,107.5,L,L,XXL
184.55,110.2,,,XXL
178.0,95.2,L,M,XL
173.54,78.7,,,L
185.34,109.5,L,L,XXL
185.53,114.4,L,L,XXL
181.75,115.3,L,L,XXL
174.8,75.0,M,L,L
176.05,77.5,M,M,L
158.27,51.3,S,S,S
159.23,66.0,,M,M
181.91,83.7,L,L,XL
178.01,86.9,L,L,XL
160.92,49.1,S,S,S
158.4,49.7,S,S,S
166.9,64.9,M,L,M
167.89,61.2,S,M,M
159.3,52.0,L,S,S
172.77,80.6,M,,L
163.15,51.7,S,,S
177.1,87.3,L,L,XL
161.56,54.9,L,S,S
161.86,53.9,S,S,S
180.76,102.6,L,,XXL
178.99,109.5,L,L,XXL
177.51,76.3,L,L,L
179.03,109.5,,L,XXL
180.44,89.8,L,L,XL
157.01,56.6,S,M,S
188.75,111.5,L,L,XXL
153.76,54.7,S,M,S
173.26,75.0,L,L,L
164.78,63.6,M,,M
171.95,79.5,,L,L
182.91,104.5,L,L,XXL
172.15,72.9,M,L,L
159.43,54.8,,L,S
159.45,50.4,S,M,S
179.44,95.2,,M,XL
159.91,51.2,M,S,S
155.8,49.6,S,S,S
185.38,89.0,L,M,XL
155.59,52.1,S,S,S
172.61,85.6,,M,XL
182.04,94.0,L,L,XL
166.96,67.6,M,M,M
182.04,89.7,,L,XL
178.14,77.2,L,L,L
179.71,108.7,L,L,XXL
164.08,55.5,,S,S
175.54,75.2,L,L,L
182.0,111.9,L,L,XXL
169.56,67.8,M,M,M
168.88,63.0,S,,M
185.33,106.6,L,L,XXL
168.79,65.8,M,M,M
156.88,53.8,L,,S
168.01,60.2,M,M,M
160.49,52.9,S,S,S
156.03,51.5,S,S,S
172.46,77.1,M,L,L
165.25,51.0,S,L,S
167.28,66.8,,M,M
164.83,53.9,,S,S
177.3,96.7,L,L,XL
170.68,77.0,M,L,L
167.27,62.9,M,M,M
185.1,108.8,L,L,XXL
184.48,87.9,L,L,XL
164.99,65.8,M,M,M
161.36,51.7,,M,S
167.06,67.1,M,M,M
172.4,75.8,L,,L
175.39,78.8,L,L,L
156.42,51.2,,S,S
182.19,105.7,,L,XXL
172.22,81.0,L,L,L
176.41,93.1,M,M,XL
183.86,108.2,L,L,XXL
157.74,51.8,S,,S
180.32,90.8,L,L,XL
154.4,48.9,S,,S
168.51,62.7,M,,M
178.24,91.4,L,L,XL
176.14,74.3,L,L,L
176.13,89.6,L,L,XL
179.36,86.9,L,,XL
181.42,118.8,L,L,XXL
171.81,74.0,L,L,L
153.64,54.0,S,S,S
179.09,116.0,L,L,XXL
180.6,116.4,L,L,XXL
173.34,91.8,M,M,XL
164.21,65.8,M,M,M
158.02,51.0,M,S,S
170.84,65.5,M,M,M
183.73,110.0,L,L,XXL
155.46,51.7,S,S,S
169.66,66.6,L,,M
177.25,89.5,L,,XL
179.33,87.5,L,L,XL
174.46,80.3,M,L,L
173.85,76.8,L,M,L
178.75,85.9,M,,XL
169.47,63.6,M,S,M
170.33,79.0,L,L,L
156.18,53.6,M,S,S
158.06,52.3,S,S,S
166.32,64.6,M,M,M
161.43,55.7,S,S,S
155.1,52.9,S,S,S
156.39,55.1,S,S,S
166.34,63.8,M,L,M
168.7,78.3,L,L,L
167.41,65.1,L,L,M
182.95,88.2,L,L,XL
173.31,74.8,L,L,L
164.89,66.6,M,,M
172.27,77.2,,M,L
160.22,53.9,L,S,S
156.92,57.3,M,S,S
176.99,107.8,L,L,XXL
167.86,65.2,M,M,M
172.37,79.7,L,L,L
156.17,57.0,L,M,S
173.52,78.6,,L,L
175.42,89.6,L,L,XL
173.87,79.3,M,L,L
163.57,65.9,,,M
172.29,78.3,L,L,L
168.93,62.3,S,S,M
161.99,48.2,S,M,S
165.12,66.5,M,M,M
178.04,95.5,L,L,XL
162.02,50.5,S,S,S
175.76,94.2,L,,XL
163.22,67.0,M,M,M
176.54,93.8,L,L,XL
179.15,112.8,L,L,XXL
175.09,105.5,L,L,XXL
172.25,74.6,L,L,L
154.37,51.7,L,S,S
168.33,95.5,L,L,XL
156.3,54.4,S,S,S
162.22,50.5,,S,S
163.09,49.3,S,,S
166.7,65.0,M,L,M
189.37,120.6,L,L,XXL
170.45,63.6,M,M,M
176.41,72.7,L,L,L
180.2,93.2,L,L,XL
183.16,106.4,L,,XXL
170.06,77.6,M,L,L
181.09,92.0,L,L,XL
171.81,79.7,L,L,L
168.56,67.4,L,S,M
172.25,76.7,L,L,L
160.29,54.0,,S,S
175.29,92.1,L,M,XL
179.06,91.8,,L,XL
178.47,91.5,L,M,XL
168.98,63.8,M,M,M
179.89,109.3,L,L,XXL
177.76,91.8,L,L,XL
174.58,76.3,,L,L
166.37,63.7,S,S,M
180.75,105.8,L,,XXL
167.42,64.3,,M,M
178.32,79.6,L,L,L
176.04,89.5,L,,XL
156.63,53.6,S,S,S
167.37,64.7,S,M,M
178.4,96.3,L,L,XL
177.22,77.5,,M,L
161.24,55.0,S,S,S
178.03,76.2,L,M,L
184.02,108.3,L,L,XXL
187.7,116.2,L,L,XXL
156.22,53.0,S,S,S
160.6,49.7,S,L,S
157.8,49.6,S,M,S
176.34,78.2,,L,L
174.67,79.7,,M,L
174.43,73.2,L,,L
186.5,111.5,L,,XXL
167.39,79.4,L,M,L
155.6,54.0,S,S,S
169.52,66.2,M,L,M
185.94,111.1,L,,XXL
162.27,50.9,L,M,S
179.41,107.3,L,L,XXL
165.16,63.0,M,M,M
170.9,66.1,L,,M
167.13,66.3,L,,M
175.84,96.1,L,L,XL
169.0,64.1,M,M,M
154.71,56.4,S,,S
182.8,109.9,L,L,XXL
166.54,65.0,M,M,M
165.4,67.2,M,M,M
157.78,51.5,M,S,S
159.16,50.6,S,S,S
154.82,54.6,S,M,S
167.68,63.2,M,,M
161.2,52.7,S,S,S
176.06,81.0,L,L,L
174.83,87.9,L,M,XL
169.66,73.5,M,,L
179.71,110.2,,L,XXL
182.56,103.6,L,L,XXL
167.09,61.1,M,L,M
163.58,67.3,M,M,M
167.48,76.8,L,L,L
159.58,48.5,,S,S
177.62,94.7,L,,XL
173.72,75.1,L,M,L
184.81,115.8,L,L,XXL
172.85,76.9,M,L,L
171.07,66.9,M,M,M
169.49,66.0,M,M,M
168.98,80.7,,L,L
178.57,88.5,L,L,XL
156.52,56.4,,S,S
172.95,77.6,L,L,L
174.03,81.9,L,L,L
181.93,118.4,L,,XXL
173.52,92.2,M,L,XL
183.45,93.9,L,L,XL
174.1,75.4,M,L,L
161.56,52.9,M,S,S
176.49,93.0,L,L,XL
175.67,90.1,L,L,XL
173.66,77.9,,M,L
162.32,55.3,M,S,S
164.89,64.3,S,,M
178.59,90.9,,L,XL
177.29,92.8,L,M,XL
179.39,109.5,L,L,XXL
159.8,54.8,M,S,S
168.22,63.2,L,M,M
172.4,92.4,M,L,XL
165.15,65.4,M,M,M
178.5,95.2,,L,XL
170.85,78.9,,L,L
156.18,56.0,,,S
173.04,78.2,L,L,L
166.87,66.9,M,,M
165.73,67.6,M,M,M
154.49,49.4,S,S,S
157.87,49.9,S,S,S
188.69,116.4,L,L,XXL
167.97,59.7,,M,M
168.39,64.0,M,L,M
165.84,65.9,M,L,M
172.08,77.0,M,M,L
158.31,56.2,S,S,S
177.64,87.4,L,L,XL
173.89,75.7,,L,L
183.44,118.7,L,L,XXL
157.9,52.9,S,S,S
158.86,55.9,,S,S
173.57,80.8,L,L,L
169.31,65.5,M,M,M
178.04,89.0,L,L,XL
188.49,118.3,L,L,XXL
172.46,81.4,M,L,L
158.92,51.7,S,L,S
169.4,61.7,M,,M
173.58,73.5,,M,L
174.58,76.3,M,L,L
156.58,53.8,M,S,S
167.4,75.6,L,L,L
182.33,93.1,L,L,XL
169.14,62.2,M,M,M
155.9,54.8,S,M,S
169.0,77.8,L,L,L
164.0,52.3,L,S,S
176.18,111.8,L,L,XXL
163.93,53.4,L,S,S
168.85,69.7,M,M,M
159.28,50.8,M,,S
153.11,50.0,M,L,S
172.02,68.3,,M,M
156.76,51.9,,S,S
164.17,64.5,,S,M
154.75,50.9,S,S,S
172.34,79.9,L,M,L
177.56,91.8,,L,XL
178.52,88.9,L,L,XL
155.73,52.9,S,S,S
188.73,112.7,L,L,XXL
183.18,120.0,,L,XXL
179.13,114.6,L,L,XXL
165.2,55.2,S,S,S
173.05,82.1,M,,L
